transaction_id,customer_id,transaction_date,transaction_time,hour_of_day,is_weekend,is_night_transaction,country,city,merchant_category,payment_method,device_type,customer_age,credit_score,account_age_years,account_balance,transaction_amount,num_prev_transactions,transaction_freq_monthly,distance_from_home_km,time_since_last_txn_hrs,is_international,failed_attempts,pin_changed_recently,is_fraud,fraud_type
TXN0000002619,CUST00123280,18-06-2021,07:58:00,7,0,0,Australia,New York,Crypto Exchange,Crypto,Mobile,26,600,19.6,5240.57,33.53,160,12,8.1,1.67,1,0,1,0,None
TXN0000002620,CUST00154364,10-09-2021,13:36:00,13,0,0,UK,Sydney,Crypto Exchange,Credit Card,Tablet,48,566,6.4,4094.72,16.67,178,19,8.9,3.62,0,5,0,0,None
TXN0000002621,CUST00041569,22-06-2024,20:46:00,20,1,0,Germany,Berlin,Restaurant,Cheque,Mobile,50,568,0.3,11241.07,19.27,163,10,25.1,5.93,0,1,0,0,None
TXN0000002622,CUST00097540,15-05-2024,03:29:00,3,0,1,USA,Toronto,Entertainment,Crypto,Mobile,34,640,5.9,7537.37,153.14,157,17,109.3,11.84,1,0,0,1,Synthetic Identity
TXN0000002623,CUST00046852,08-01-2021,08:48:00,8,0,0,France,Manchester,Clothing,Mobile Payment,Desktop,22,387,3.7,12152.35,83.01,143,16,32,9.42,0,0,0,0,None
TXN0000002624,CUST00054824,01-04-2024,18:26:00,18,0,0,Brazil,Munich,Jewelry,Credit Card,Desktop,38,761,0.2,2873.31,407.23,147,21,9.3,1.73,0,0,0,0,None
TXN0000002625,CUST00023313,17-07-2021,06:42:00,6,1,1,USA,Los Angeles,Utilities,Debit Card,Tablet,33,656,5.8,42378.73,76.01,155,14,55.9,0.04,0,0,0,0,None
TXN0000002626,CUST00174181,10-11-2024,18:36:00,18,1,0,India,Lyon,Fuel,Debit Card,Mobile,31,714,7.1,6891.98,28.93,158,19,18.1,5.53,0,0,0,0,None
TXN0000002627,CUST00197991,01-09-2024,14:58:00,14,1,0,Japan,Lyon,Grocery,Debit Card,Mobile,22,704,1,11177.99,18.45,146,11,20.7,5,0,0,0,0,None
TXN0000002628,CUST00165244,02-12-2023,02:14:00,2,1,1,USA,Berlin,Travel,Debit Card,Mobile,33,613,3.8,23205.93,514.6,137,21,28.7,6.68,0,0,0,0,None
TXN0000002629,CUST00172852,23-07-2022,01:55:00,1,1,1,USA,Osaka,Education,Debit Card,Mobile,68,735,3.2,14903.85,5.71,141,16,30.2,15.84,0,0,1,0,None
TXN0000002630,CUST00199901,26-08-2023,11:28:00,11,1,0,Brazil,Vancouver,Electronics,Mobile Payment,Desktop,49,680,9.4,2774.3,4852.59,161,27,5.3,1.18,0,2,0,0,None
TXN0000002631,CUST00098724,30-07-2023,23:52:00,23,1,1,Canada,Melbourne,Jewelry,Credit Card,POS Terminal,55,640,3,6945.69,72.87,146,23,12.4,9,0,0,0,0,None
TXN0000002632,CUST00012412,20-03-2021,22:18:00,22,1,1,Germany,Guadalajara,Fuel,Crypto,Mobile,36,769,18.8,13091.22,19.37,163,23,34.8,1.68,0,1,1,0,None
TXN0000002633,CUST00057010,29-10-2021,18:22:00,18,0,0,Japan,Rio,Clothing,Bank Transfer,POS Terminal,22,621,3,783.73,155.66,163,18,29.6,4.22,1,1,0,0,None
TXN0000002634,CUST00146495,12-01-2023,15:54:00,15,0,0,Brazil,Mumbai,Clothing,Debit Card,Desktop,27,722,3.9,3553.43,83.15,149,17,5.2,5.38,0,3,0,0,None
TXN0000002635,CUST00173541,06-03-2021,20:43:00,20,1,0,France,Toronto,Travel,Debit Card,Mobile,52,599,1.9,1587.69,1019.6,141,17,16.7,1.32,0,0,0,0,None
TXN0000002636,CUST00032372,24-07-2024,23:22:00,23,0,1,Brazil,Ṣo Paulo,Online Shopping,Debit Card,Desktop,50,634,2.6,1884.82,81.34,133,19,16.4,3.59,1,0,0,0,None
TXN0000002637,CUST00057023,29-03-2020,18:23:00,18,1,0,USA,Los Angeles,Grocery,Debit Card,Mobile,33,688,2.8,18964.99,50.29,155,19,6,7.26,0,3,1,0,None
TXN0000002638,CUST00071230,05-05-2020,08:17:00,8,0,0,Mexico,Ṣo Paulo,Electronics,Debit Card,Mobile,30,565,22.9,614.8,352.62,140,18,37.8,16.27,0,0,0,0,None
TXN0000002639,CUST00099072,28-09-2021,18:09:00,18,0,0,France,Ṣo Paulo,Grocery,Credit Card,POS Terminal,31,761,0.8,11981.26,244,137,11,2.4,0.85,0,3,0,0,None
TXN0000002640,CUST00182269,15-09-2021,14:46:00,14,0,0,Japan,Delhi,Entertainment,Credit Card,ATM,18,619,9,5610.72,386.49,144,20,31.6,14.24,1,0,0,0,None
TXN0000002641,CUST00096775,22-07-2022,03:19:00,3,0,1,USA,Vancouver,Electronics,Debit Card,Desktop,49,694,1.9,10996.34,852.71,157,17,6.4,24.83,1,0,0,1,Phishing
TXN0000002642,CUST00026716,07-07-2021,06:31:00,6,0,1,Brazil,Tokyo,Jewelry,Bank Transfer,Desktop,40,716,0.1,2808.63,427.35,144,22,3.5,1.42,0,0,0,0,None
TXN0000002643,CUST00027606,12-11-2024,15:12:00,15,0,0,Japan,Manchester,Gaming,Debit Card,Mobile,60,712,0.8,4857.17,32.32,162,27,5.7,27.99,1,0,0,0,None
TXN0000002644,CUST00099854,13-09-2022,15:47:00,15,0,0,UK,Munich,Online Shopping,Cheque,Mobile,19,597,3.7,43729.58,35.66,154,19,12.5,6.45,0,0,1,0,None
TXN0000002645,CUST00031175,25-11-2020,19:36:00,19,0,0,Mexico,Osaka,Fuel,Credit Card,Desktop,40,736,1.1,22746.34,36.05,146,21,31.4,2.81,1,5,0,1,Friendly Fraud
TXN0000002646,CUST00141029,16-12-2022,05:05:00,5,0,1,France,Ṣo Paulo,Education,Credit Card,POS Terminal,25,753,7.6,76131.97,49.28,125,19,8.9,8.31,0,0,0,0,None
TXN0000002647,CUST00076374,21-12-2022,05:33:00,5,0,1,USA,Sydney,Jewelry,Mobile Payment,Tablet,83,574,7.6,5452.17,669.01,134,25,9.8,10.68,0,0,0,1,Account Takeover
TXN0000002648,CUST00069253,23-07-2023,01:47:00,1,1,1,Mexico,Sydney,Travel,Credit Card,Mobile,64,642,1.3,3238.69,316.49,148,10,0.3,3.03,0,0,0,0,None
TXN0000002649,CUST00193022,27-09-2024,00:48:00,0,0,1,USA,Los Angeles,Gaming,Credit Card,Mobile,37,593,2.4,1833.15,240.73,153,23,2.7,1.28,0,0,0,0,None
TXN0000002650,CUST00193719,29-11-2022,17:32:00,17,0,0,Australia,Sydney,Utilities,Debit Card,Mobile,22,658,16.8,7356.69,22.36,136,26,16.7,14.57,1,0,0,0,None
TXN0000002651,CUST00070018,18-01-2023,01:34:00,1,0,1,Mexico,Los Angeles,Entertainment,Debit Card,Mobile,38,804,5.4,32537.23,25.37,136,25,9.6,8.22,0,0,0,0,None
TXN0000002652,CUST00063038,05-09-2023,06:51:00,6,0,1,UK,Sydney,Healthcare,Debit Card,POS Terminal,41,811,5,4636.68,83.43,173,13,32.3,20.9,0,0,0,1,Card Cloning
TXN0000002653,CUST00089819,07-02-2023,01:36:00,1,0,1,India,Mexico City,Electronics,Credit Card,Mobile,66,615,0.3,6581.27,248.71,145,26,5.9,47.96,0,1,0,0,None
TXN0000002654,CUST00006549,04-08-2021,22:37:00,22,0,1,USA,Berlin,Travel,Debit Card,Mobile,43,693,0.7,17270.73,171.79,162,30,18.7,0.38,0,0,0,0,None
TXN0000002655,CUST00116982,14-02-2021,04:16:00,4,1,1,USA,London,Clothing,Debit Card,Desktop,34,714,0.7,1533.41,15.65,165,15,14.4,8.28,0,0,0,0,None
TXN0000002656,CUST00154250,07-08-2022,12:17:00,12,1,0,Germany,Guadalajara,Healthcare,Debit Card,Desktop,73,636,8.2,17855.72,112.68,154,21,12.3,13.12,1,0,0,0,None
TXN0000002657,CUST00024023,30-04-2020,18:08:00,18,0,0,Japan,Mexico City,Electronics,Credit Card,Tablet,38,709,0.3,17351.37,622.23,142,17,5.9,0.34,1,0,0,0,None
TXN0000002658,CUST00106298,30-09-2020,01:22:00,1,0,1,UK,Los Angeles,ATM Withdrawal,Bank Transfer,Mobile,32,749,6.3,14531.93,13.64,166,23,38.3,4.59,0,0,0,0,None
TXN0000002659,CUST00136615,03-04-2023,06:51:00,6,0,1,USA,Munich,Entertainment,Debit Card,Mobile,43,719,10.8,4097.54,29.91,154,22,14.5,8.17,0,0,0,0,None
TXN0000002660,CUST00060429,16-01-2024,20:11:00,20,0,0,USA,Manchester,Gaming,Debit Card,POS Terminal,31,766,2.4,98080.97,17.1,155,25,11.3,3.07,1,0,0,0,None
TXN0000002661,CUST00153813,31-03-2024,21:13:00,21,1,0,USA,Vancouver,Crypto Exchange,Credit Card,Mobile,36,661,5.8,9531.69,99.75,142,29,10.8,14.05,0,0,0,0,None
TXN0000002662,CUST00059354,23-08-2020,12:38:00,12,1,0,Australia,Toronto,Gaming,Mobile Payment,Desktop,33,613,0.3,12968.67,25.43,161,26,23.7,0.22,1,0,0,0,None
TXN0000002663,CUST00113133,19-01-2020,06:17:00,6,1,1,Japan,Toronto,Travel,Credit Card,Desktop,36,723,0.9,76442.29,294.59,139,24,26.3,8.75,0,0,0,0,None
TXN0000002664,CUST00187605,05-09-2020,12:27:00,12,1,0,UK,Sydney,Travel,Bank Transfer,Mobile,18,693,0.1,10719.42,529.12,161,14,28.8,1.86,1,0,0,0,None
TXN0000002665,CUST00016053,12-12-2021,17:35:00,17,1,0,India,Tokyo,Online Shopping,Crypto,Mobile,21,689,15.9,11880.01,40.69,149,23,0.6,20.72,0,1,1,0,None
TXN0000002666,CUST00100690,15-07-2023,04:55:00,4,1,1,Australia,Guadalajara,Gaming,Debit Card,Mobile,24,633,0.2,24195.07,22.76,134,21,11.1,10,0,2,0,0,None
TXN0000002667,CUST00178149,23-10-2020,23:44:00,23,0,1,Germany,Paris,Healthcare,Debit Card,Mobile,67,653,16.9,1779.39,183.38,152,11,2.8,6.64,0,0,0,0,None
TXN0000002668,CUST00184493,17-04-2024,07:34:00,7,0,0,India,Osaka,Online Shopping,Bank Transfer,Mobile,37,656,9,32231.34,157.59,141,17,29,15.01,0,0,0,0,None
TXN0000002669,CUST00131744,02-10-2021,05:50:00,5,1,1,Canada,London,Restaurant,Debit Card,Desktop,28,538,4.4,12875.34,227.9,155,14,19.4,14.32,0,0,0,0,None
TXN0000002670,CUST00000164,07-10-2020,06:33:00,6,0,1,USA,Ṣo Paulo,Electronics,Credit Card,Desktop,47,659,1.5,2727.49,953.22,151,23,9.1,1.23,0,2,0,0,None
TXN0000002671,CUST00041425,27-12-2023,16:21:00,16,0,0,India,Manchester,Healthcare,Credit Card,Desktop,38,638,4.4,4361.12,27.84,140,19,7.2,12.31,0,0,0,0,None
TXN0000002672,CUST00184817,18-09-2024,01:08:00,1,0,1,USA,Osaka,Grocery,Credit Card,Desktop,37,625,26.3,8651.4,122.55,118,13,3.4,22.92,0,0,0,0,None
TXN0000002673,CUST00141707,29-04-2020,19:08:00,19,0,0,Japan,Guadalajara,Gaming,Credit Card,POS Terminal,40,737,0.4,2579.41,36.17,159,23,0.8,2.25,0,0,0,0,None
TXN0000002674,CUST00135871,24-05-2021,13:58:00,13,0,0,UK,Mexico City,Travel,Credit Card,Desktop,24,617,2.7,101819.91,269.68,140,24,53.1,2.76,0,0,0,0,None
TXN0000002675,CUST00022421,23-06-2023,05:28:00,5,0,1,USA,Osaka,Online Shopping,Mobile Payment,Mobile,69,644,3.2,2417.63,41.3,150,15,2.5,17.11,0,0,1,0,None
TXN0000002676,CUST00120576,22-10-2021,03:59:00,3,0,1,UK,Guadalajara,Jewelry,Mobile Payment,Mobile,35,644,7.4,9323.26,453.16,166,17,0.7,40.32,0,0,0,0,None
TXN0000002677,CUST00029301,10-02-2022,01:11:00,1,0,1,France,Osaka,Travel,Credit Card,POS Terminal,32,696,6.6,1554.91,174.28,144,19,41.5,10.09,0,0,0,1,Friendly Fraud
TXN0000002678,CUST00089882,27-06-2020,04:48:00,4,1,1,France,Vancouver,Restaurant,Debit Card,Tablet,60,719,9.6,6709.76,209.43,141,15,0.2,5.52,0,0,0,0,None
TXN0000002679,CUST00010750,03-08-2024,04:55:00,4,1,1,USA,Mumbai,ATM Withdrawal,Credit Card,Mobile,31,707,0.2,213759.47,20.44,151,20,22.3,0.83,0,0,0,0,None
TXN0000002680,CUST00104132,06-04-2021,01:34:00,1,0,1,UK,Lyon,Entertainment,Credit Card,Mobile,40,620,5.8,25703.99,24.81,156,18,41.5,1.31,1,0,0,0,None
TXN0000002681,CUST00156194,05-01-2024,00:49:00,0,0,1,USA,Mumbai,Travel,Credit Card,Desktop,18,650,17.6,4625.09,634.15,146,14,48.4,5.75,0,0,0,0,None
TXN0000002682,CUST00128564,29-09-2023,20:53:00,20,0,0,Germany,Tokyo,Crypto Exchange,Credit Card,Mobile,30,723,1.8,16833.04,41.69,142,22,15.1,16.98,0,0,0,0,None
TXN0000002683,CUST00037488,05-11-2024,13:23:00,13,0,0,Canada,London,Crypto Exchange,Debit Card,Mobile,54,651,4.1,2046.58,77.77,120,22,16.5,4.14,1,0,0,0,None
TXN0000002684,CUST00164434,13-11-2023,16:22:00,16,0,0,Japan,Paris,Gaming,Debit Card,Desktop,62,789,3.3,7361.63,134.97,149,15,8.5,19.42,0,0,0,0,None
TXN0000002685,CUST00021224,24-08-2024,06:34:00,6,1,1,USA,Ṣo Paulo,Online Shopping,Bank Transfer,Desktop,33,850,12.4,5925.61,66.01,164,25,16.9,22.27,0,0,0,0,None
TXN0000002686,CUST00072931,16-11-2024,02:41:00,2,1,1,Canada,Vancouver,Electronics,Mobile Payment,Tablet,66,809,3.9,10260.28,332.78,139,25,6.5,6.51,1,0,0,0,None
TXN0000002687,CUST00145129,02-06-2020,16:09:00,16,0,0,USA,Vancouver,Clothing,Bank Transfer,Mobile,21,620,0.8,87706.43,31.2,148,16,14.3,18.7,0,0,0,0,None
TXN0000002688,CUST00028381,12-04-2023,10:05:00,10,0,0,India,Los Angeles,Jewelry,Mobile Payment,Tablet,24,819,10.8,2466.41,54.11,148,16,9.2,0.66,0,0,0,0,None
TXN0000002689,CUST00026036,16-08-2024,17:46:00,17,0,0,USA,Ṣo Paulo,Electronics,Credit Card,Tablet,36,681,1.1,20810.1,320.12,139,23,3.3,11.95,0,0,0,0,None
TXN0000002690,CUST00030621,06-04-2020,10:25:00,10,0,0,USA,Vancouver,Electronics,Credit Card,Desktop,21,573,0.1,1611.31,1389.86,147,14,11.2,16.41,0,1,0,0,None
TXN0000002691,CUST00150950,02-05-2020,15:37:00,15,1,0,France,Tokyo,Fuel,Debit Card,POS Terminal,55,665,10.8,13830.61,180.81,159,17,7.2,10.25,0,0,0,0,None
TXN0000002692,CUST00186389,25-11-2024,01:43:00,1,0,1,USA,Paris,Online Shopping,Debit Card,Desktop,64,707,12.8,4683.33,32.23,148,27,3.3,6.52,1,0,0,0,None
TXN0000002693,CUST00195114,13-04-2022,04:04:00,4,0,1,USA,Mumbai,Jewelry,Credit Card,Mobile,43,561,5.2,1401.34,666.84,142,22,21,1.98,0,0,0,0,None
TXN0000002694,CUST00117361,22-01-2021,14:12:00,14,0,0,Australia,Sydney,Restaurant,Mobile Payment,Desktop,27,628,2.8,1463.42,21.89,146,22,0.3,16.75,0,0,0,0,None
TXN0000002695,CUST00053353,05-03-2021,01:29:00,1,0,1,India,Lyon,Restaurant,Debit Card,Mobile,35,604,0.2,2267.05,67.89,171,19,18.5,25.18,0,0,0,0,None
TXN0000002696,CUST00161984,12-09-2020,12:46:00,12,1,0,Canada,Sydney,Crypto Exchange,Credit Card,Mobile,36,713,4.8,2626.72,104.3,155,25,21.6,1.65,1,0,0,0,None
TXN0000002697,CUST00163857,09-01-2020,02:10:00,2,0,1,Australia,Toronto,Restaurant,Crypto,Desktop,55,715,7,3854.72,14.46,172,24,35.5,13.67,0,5,0,0,None
TXN0000002698,CUST00003192,28-10-2024,21:20:00,21,0,0,USA,Ṣo Paulo,Fuel,Bank Transfer,Desktop,53,794,12.7,32914.29,29.22,138,25,72.9,3.81,0,0,1,0,None
TXN0000002699,CUST00164233,05-02-2024,20:12:00,20,0,0,France,Paris,Online Shopping,Credit Card,POS Terminal,43,599,3.1,56041.17,72.79,186,18,9.9,2.1,1,0,0,0,None
TXN0000002700,CUST00090537,11-03-2021,22:50:00,22,0,1,USA,Rio,ATM Withdrawal,Mobile Payment,Desktop,48,637,5.7,3288.86,23.07,132,17,6.9,33.29,0,0,1,0,None
TXN0000002701,CUST00104577,04-11-2023,02:12:00,2,1,1,Germany,Berlin,Jewelry,Debit Card,Mobile,27,637,0.7,15029.59,991.46,150,22,0.2,2.38,0,0,0,0,None
TXN0000002702,CUST00195714,07-07-2022,06:15:00,6,0,1,Japan,Paris,Clothing,Credit Card,POS Terminal,49,810,8.9,2465.78,170.29,163,22,5.2,2.28,0,1,0,0,None
TXN0000002703,CUST00180796,16-05-2020,00:24:00,0,1,1,USA,Berlin,Online Shopping,Credit Card,Mobile,51,704,1.2,75555.97,66.94,140,13,14.9,14.61,0,0,0,0,None
TXN0000002704,CUST00003632,28-03-2024,14:22:00,14,0,0,USA,Sydney,Utilities,Debit Card,Mobile,44,593,2.1,3877.75,20.97,158,17,39,22.88,0,0,0,0,None
TXN0000002705,CUST00137245,24-12-2022,00:51:00,0,1,1,Australia,Tokyo,Entertainment,Credit Card,Desktop,18,668,5.1,188978.23,26.88,163,16,15.1,11.21,0,0,0,0,None
TXN0000002706,CUST00042081,23-07-2022,12:22:00,12,1,0,France,Berlin,Education,Bank Transfer,Desktop,49,676,7.6,12590.91,148.09,159,25,16.2,1.59,0,0,0,0,None
TXN0000002707,CUST00090354,30-10-2022,02:57:00,2,1,1,India,Berlin,Gaming,Credit Card,Desktop,37,668,7,27938.37,318.43,146,17,18.3,2.81,0,0,0,0,None
TXN0000002708,CUST00151354,30-11-2023,23:08:00,23,0,1,Canada,Lyon,Jewelry,Credit Card,Mobile,50,701,0.2,40303.81,891.25,131,24,1,17.19,0,0,1,0,None
TXN0000002709,CUST00028672,16-12-2022,07:26:00,7,0,0,USA,New York,Fuel,Debit Card,Desktop,27,674,4,6933.39,218.23,125,21,1.3,21.76,0,0,0,0,None
TXN0000002710,CUST00122812,05-06-2020,06:50:00,6,0,1,UK,Osaka,Gaming,Bank Transfer,Mobile,51,604,1,18134.4,25.17,169,17,55.6,5.98,1,0,0,0,None
TXN0000002711,CUST00182504,04-10-2020,18:33:00,18,1,0,Brazil,Manchester,Grocery,Credit Card,Tablet,35,662,4.3,47630.45,126.53,150,13,71.8,20.05,1,0,1,0,None
TXN0000002712,CUST00127735,03-04-2022,20:38:00,20,1,0,Brazil,Melbourne,Travel,Credit Card,Desktop,48,781,7.1,17402.93,409.73,138,12,61.3,13.32,0,1,0,0,None
TXN0000002713,CUST00159675,28-07-2023,19:29:00,19,0,0,USA,Delhi,Gaming,Debit Card,Mobile,18,808,14.8,1935.46,132.91,130,24,71.9,10.5,0,0,0,0,None
TXN0000002714,CUST00051400,04-12-2021,23:34:00,23,1,1,Germany,Guadalajara,Education,Debit Card,Mobile,48,691,1.7,5499.42,76.7,137,15,20.1,17.7,0,0,0,1,Account Takeover
TXN0000002715,CUST00154545,30-05-2020,12:46:00,12,1,0,USA,Manchester,Travel,Crypto,Mobile,41,589,2.4,4560.52,595.55,134,20,0.4,0.29,1,0,0,1,Account Takeover
TXN0000002716,CUST00180303,11-07-2020,03:50:00,3,1,1,UK,Ṣo Paulo,Gaming,Debit Card,Desktop,51,723,15.7,1039.19,115.89,149,18,4.7,19.42,0,1,0,0,None
TXN0000002717,CUST00007100,31-01-2024,04:38:00,4,0,1,Canada,Sydney,Crypto Exchange,Credit Card,Mobile,35,726,8.6,2330.81,22.96,175,17,40.4,16.33,0,0,0,0,None
TXN0000002718,CUST00156504,05-05-2021,18:44:00,18,0,0,Australia,Munich,Education,Bank Transfer,Mobile,18,648,6.8,2261.41,98.33,144,22,1.3,0.16,0,0,1,0,None
TXN0000002719,CUST00056493,06-08-2022,20:52:00,20,1,0,USA,Tokyo,Electronics,Cheque,Mobile,37,737,11.4,10262.67,742.37,134,21,30.6,17.53,0,0,0,0,None
TXN0000002720,CUST00096723,21-12-2022,05:53:00,5,0,1,USA,Berlin,Jewelry,Credit Card,Mobile,19,632,0.4,503.21,275.01,150,15,30.9,7.97,0,0,0,0,None
TXN0000002721,CUST00178757,19-05-2023,12:30:00,12,0,0,India,Los Angeles,Education,Debit Card,ATM,47,785,9,10615.97,52.95,149,23,9.5,6.5,0,0,0,0,None
TXN0000002722,CUST00030112,28-01-2023,11:29:00,11,1,0,USA,New York,Travel,Bank Transfer,Desktop,24,720,9.5,6298.94,86.62,142,14,43.6,16.36,0,0,0,0,None
TXN0000002723,CUST00063937,27-08-2020,14:31:00,14,0,0,USA,Tokyo,Grocery,Credit Card,Mobile,27,720,5.3,5146.11,4.28,172,15,24.5,9.16,0,1,0,0,None
TXN0000002724,CUST00153687,30-04-2020,17:18:00,17,0,0,Brazil,Rio,Gaming,Bank Transfer,POS Terminal,36,685,3.1,1356.45,117.81,156,18,6.8,25.41,0,0,0,0,None
TXN0000002725,CUST00173064,04-08-2022,05:53:00,5,0,1,UK,Paris,ATM Withdrawal,Debit Card,Desktop,54,692,4.5,11000.24,47.42,155,13,48.7,1.81,1,0,0,0,None
TXN0000002726,CUST00060921,11-07-2024,20:39:00,20,0,0,Australia,Osaka,ATM Withdrawal,Credit Card,ATM,43,668,2.8,1019.11,48.21,158,27,30.4,15.14,0,2,0,0,None
TXN0000002727,CUST00063531,17-01-2021,03:12:00,3,1,1,Brazil,New York,Healthcare,Bank Transfer,Mobile,56,754,2.8,33458.57,36.16,152,16,16.1,24.52,0,0,0,0,None
TXN0000002728,CUST00167297,10-02-2022,17:34:00,17,0,0,USA,Osaka,Crypto Exchange,Mobile Payment,Mobile,37,653,8.8,645.74,244.85,153,22,60,0.34,0,0,0,0,None
TXN0000002729,CUST00007789,30-07-2021,05:26:00,5,0,1,USA,Mumbai,Crypto Exchange,Credit Card,Tablet,48,560,4.8,7474.13,29.45,155,17,19.7,14.99,0,0,0,0,None
TXN0000002730,CUST00028083,12-01-2023,22:09:00,22,0,1,UK,Guadalajara,ATM Withdrawal,Debit Card,Mobile,56,724,4.6,2051.16,5.44,138,18,17.8,11.53,1,0,0,1,Account Takeover
TXN0000002731,CUST00123288,10-07-2023,23:54:00,23,0,1,USA,Paris,Restaurant,Mobile Payment,Desktop,45,577,1.3,4430.05,17.88,156,21,6.6,0.16,1,0,0,0,None
TXN0000002732,CUST00089571,28-02-2020,02:47:00,2,0,1,Germany,Manchester,ATM Withdrawal,Credit Card,Tablet,34,581,4.1,14138.65,158.51,123,13,58.7,3.66,0,0,0,0,None
TXN0000002733,CUST00101016,08-01-2020,00:37:00,0,0,1,Brazil,Melbourne,Travel,Debit Card,ATM,29,562,13.8,77076.18,768.42,130,23,19.8,9.08,0,0,0,0,None
TXN0000002734,CUST00083589,13-07-2023,03:33:00,3,0,1,USA,London,Healthcare,Debit Card,Desktop,51,667,2,6357.57,57.69,153,20,38.3,7.39,0,0,0,0,None
TXN0000002735,CUST00147604,18-03-2020,17:56:00,17,0,0,India,Melbourne,Travel,Bank Transfer,Desktop,30,620,1.4,22972.86,152.58,149,18,10,2.08,0,1,0,0,None
TXN0000002736,CUST00088341,18-07-2023,19:08:00,19,0,0,Germany,Lyon,Entertainment,Credit Card,Mobile,30,517,7.7,11796.34,15.87,148,22,1.3,19.85,0,0,1,0,None
TXN0000002737,CUST00094440,13-12-2020,04:49:00,4,1,1,Japan,Mumbai,Gaming,Cheque,Mobile,63,813,3.9,2034.67,304.88,156,17,3.3,47.76,0,0,0,1,Card Cloning
TXN0000002738,CUST00175930,31-10-2023,01:02:00,1,0,1,USA,Vancouver,Utilities,Credit Card,POS Terminal,49,570,1.6,2289.09,27.18,136,16,14.7,37.1,1,3,0,1,Friendly Fraud
TXN0000002739,CUST00141215,03-01-2022,09:58:00,9,0,0,Brazil,Manchester,Electronics,Debit Card,Desktop,38,721,8.7,31543.47,695.38,152,8,0.3,10,0,2,0,0,None
TXN0000002740,CUST00115054,23-06-2023,11:49:00,11,0,0,Brazil,Osaka,Grocery,Bank Transfer,Mobile,18,649,0.8,28548.67,48.08,177,15,25.4,2.48,0,0,0,0,None
TXN0000002741,CUST00048356,19-07-2020,04:28:00,4,1,1,USA,Toronto,Electronics,Debit Card,Desktop,32,594,6.1,5321.22,469.12,145,20,40.6,2.96,0,0,0,0,None
TXN0000002742,CUST00140939,15-07-2020,22:57:00,22,0,1,USA,Delhi,Clothing,Mobile Payment,Mobile,42,691,0.4,6813.59,59.23,149,19,20.4,6.57,0,0,0,0,None
TXN0000002743,CUST00125427,03-09-2020,20:06:00,20,0,0,USA,Manchester,Electronics,Bank Transfer,POS Terminal,55,698,2.5,1092.9,92.09,149,24,0,8.27,0,0,0,0,None
TXN0000002744,CUST00064028,13-12-2021,12:58:00,12,0,0,USA,Paris,Restaurant,Debit Card,Tablet,50,729,5.1,4089.85,83.95,150,13,76.6,8.26,0,0,0,0,None
TXN0000002745,CUST00188979,10-04-2024,18:57:00,18,0,0,Germany,New York,Gaming,Credit Card,Mobile,35,813,0.1,600.57,16.68,152,20,53.2,13.72,0,0,1,0,None
TXN0000002746,CUST00159211,04-01-2024,09:59:00,9,0,0,India,Mexico City,Travel,Debit Card,Desktop,29,751,3.5,5309.57,51.98,142,22,2.3,2.27,0,1,0,0,None
TXN0000002747,CUST00092602,11-11-2022,22:56:00,22,0,1,UK,Sydney,Utilities,Credit Card,Tablet,28,693,25.7,15157.86,21.14,151,20,15.5,48.84,0,0,0,0,None
TXN0000002748,CUST00029957,15-11-2020,21:01:00,21,1,0,Canada,Rio,ATM Withdrawal,Bank Transfer,Mobile,28,754,3.5,1160.2,89.59,180,25,72.5,0.61,0,0,0,0,None
TXN0000002749,CUST00104798,19-01-2022,04:41:00,4,0,1,India,Vancouver,Jewelry,Credit Card,ATM,50,559,0.7,42282.08,381.24,154,20,9,21.18,0,0,1,0,None
TXN0000002750,CUST00124918,15-04-2024,01:18:00,1,0,1,India,London,Education,Credit Card,Mobile,49,715,0.4,4143.69,69.26,155,17,16.4,9.88,0,0,0,0,None
TXN0000002751,CUST00126304,11-11-2020,15:34:00,15,0,0,USA,Manchester,Fuel,Debit Card,Mobile,65,614,0.8,7058.67,31.66,163,18,37.6,7.76,0,0,0,0,None
TXN0000002752,CUST00136512,03-05-2020,05:29:00,5,1,1,Germany,Munich,Electronics,Bank Transfer,Desktop,54,542,11.5,5103.31,163.39,140,14,6.8,7.7,0,0,0,0,None
TXN0000002753,CUST00178314,05-09-2020,17:23:00,17,1,0,Canada,Melbourne,Education,Bank Transfer,Mobile,62,637,3.6,11023.81,43.01,148,21,9.6,27.34,0,0,0,0,None
TXN0000002754,CUST00042534,27-11-2022,09:24:00,9,1,0,UK,Paris,Online Shopping,Credit Card,POS Terminal,29,814,0.9,28707.54,75.88,140,23,63.3,10.38,0,0,0,0,None
TXN0000002755,CUST00159343,06-07-2024,13:12:00,13,1,0,USA,Mumbai,Online Shopping,Bank Transfer,Mobile,44,633,3.3,13215.05,140.2,143,22,21.1,9.24,0,0,0,0,None
TXN0000002756,CUST00078816,23-03-2020,22:07:00,22,0,1,UK,Manchester,Fuel,Debit Card,ATM,44,821,4.8,14574.55,190.14,128,16,22.4,22.43,0,0,0,0,None
TXN0000002757,CUST00039280,12-02-2021,07:59:00,7,0,0,Germany,Los Angeles,ATM Withdrawal,Credit Card,ATM,41,668,6.1,11441.16,21.89,142,19,6.5,21.94,1,5,0,0,None
